HEAD	0050569A00831ED38FF80463DB76834A	0100004441	INTF0 28.10.2013 12:00	921,95	JPY	INTF0	APPROVED	28.10.2013 12:00:24	INTF0	28.10.2013 12:10:00	OMGR11	28.10.2013 12:10:00	GMT,,,,,,
ITEM	0050569A00831ED395D1203140F9A34A	0050569A00831ED395D10C6B18FDA34A	0000000001		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		28.11.2013	1,000	2,00	1	EA	2,00	0,00	0,00				AA2222			AWAITING APPROVAL			LUSER70	0000011546	0000011543		This is an urgent order, please selivery sooner if possible	,
ACC	0050569A00831ED395D120314100834A	0050569A00831ED395D1203140FEE34A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D120314102E34A	0050569A00831ED395D120314101434A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D120314105434A	0050569A00831ED395D120314103A34A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D120314107A34A	0050569A00831ED395D120314106034A	0001	EL8	100.00	0000004011	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1203140FE234A	0050569A00831ED395D1203140FC834A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1203140FBC34A	0050569A00831ED395D1203140F9A34A	0001	EL8	100.00	0000006111	CC0016		RET16STO020				,,,,,,,
APP	0050569A00831ED395D10C6B18FDA34A	001	Financial Approval	ACTIVE	OPEN	OMGR26	26.11.2013 11:56:36		CET,,,,,,,
HEAD	0050569A00831ED395D10C72F554A34A	0100004690	208_Sami_P_LUSER72 26.11.2013 11:49	386,56	KRW	LUSER72	ACCEPT CHANGES	26.11.2013 11:49:22	LUSER72	26.11.2013 12:25:35	OMGR27		GMT,,,,,,
ITEM	0050569A00831ED395D11CBC389AE34A	0050569A00831ED395D10C72F554A34A	0000000001		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		28.11.2013	1,000	2,00	1	EA	2,00	0,00	0,00				AA2222			INQUIRED			LUSER72	0000011546	0000011521		This is an urgent order, please delivery sooner if possible.	Internal note,
ITEM	0050569A00831ED395D11CBC389DC34A	0050569A00831ED395D10C72F554A34A	0000000002		0000000000	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		27.11.2013	1,000	30,00	1	EA	30,00	0,00	0,00				CAKE1			APPROVED			LUSER72	0000011546	0000011521			,
ACC	0050569A00831ED395D11CBC389D034A	0050569A00831ED395D11CBC389AE34A	0001	EL8	100.00	0000006111	CC0001		RET16STO021				,,,,,,,
ACC	0050569A00831ED395D11CBC389F634A	0050569A00831ED395D11CBC389DC34A	0001	EL8	100.00	0000004011	CC0001		RET16STO021				,,,,,,,
APP	0050569A00831ED395D10C72F554A34A	001	Financial Approval	ACTIVE	INQUIRED/APPROVED	OMGR27	26.11.2013 12:15:29	26.11.2013 12:25:36	CET,,,,,,,
APP	0050569A00831ED395D10C72F554A34A	999	Requestor Approval	ACTIVE	ACCEPT CHANGES	LUSER72	26.11.2013 12:25:37		CET,,,,,,,
HEAD	0050569A00831ED395D10CABC568234A	0100004691	208luser71	821,44	KRW	LUSER71	AWAITING APPROVAL	26.11.2013 11:49:26	LUSER71	26.11.2013 12:25:50	OMGR12		GMT,,,,,,
ITEM	0050569A00831ED395D11ADBD397434A	0050569A00831ED395D10CABC568234A	0000000002		0000000000	Ballpoint Pen - Medium Point - 1.0mm - B	1710	1710_PG_01	IT	DEMO1		44121704				01	IKEA_LOCAL_TESTVIEW	44121704		28.11.2013	12,000	5,50	1	PAK	5,50	0,00	0,00				AA1188			AWAITING APPROVAL			LUSER71	0000011546	0000011547			,,
ITEM	0050569A00831ED395D11ADBD394634A	0050569A00831ED395D10CABC568234A	0000000001		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		28.11.2013	1,000	2,00	1	EA	2,00	0,00	0,00				AA2222			AWAITING APPROVAL			LUSER71	0000011546	0000011547		this is an urgent order, please deliver sooner if possible	Hyvää päivää,
ACC	0050569A00831ED395D11ADBD396834A	0050569A00831ED395D11ADBD394634A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D11ADBD398E34A	0050569A00831ED395D11ADBD397434A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D10CABC568234A	002	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:27:08		CET,,,,,,,
APP	0050569A00831ED395D10CABC568234A	999	Requestor Approval	COMPLETED	APPROVED	LUSER71	26.11.2013 12:25:51	26.11.2013 12:27:07	CET,,,,,,,
APP	0050569A00831ED395D10CABC568234A	001	Financial Approval	ACTIVE	INQUIRED/APPROVED	OMGR12	26.11.2013 12:15:25	26.11.2013 12:25:50	CET,,,,,,,
HEAD	0050569A00831ED395D10D6F1D3A034A	0100004692	208LUSER73 26.11.2013 11:49	84,68	KRW	LUSER73	AWAITING APPROVAL	26.11.2013 11:49:29	LUSER73	26.11.2013 12:14:54	LUSER73		GMT,,,,,,
ITEM	0050569A00831ED395D11ADBD3ADA34A	0050569A00831ED395D10D6F1D3A034A	0000000003		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		28.11.2013	1,000	2,00	1	EA	2,00	0,00	0,00				AA2222			AWAITING APPROVAL			LUSER73	0000011546	0000011541			,,
ITEM	0050569A00831ED395D11ADBD3AB434A	0050569A00831ED395D10D6F1D3A034A	0000000002		0000000000	Staples for Desktop/Handheld Staplers 50	1710	1710_PG_01	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		28.11.2013	1,000	0,01	1	PAK	0,01	0,00	0,00				AA2244-M			AWAITING APPROVAL			LUSER73	0000011546	0000011541			,,
ITEM	0050569A00831ED395D11ADBD3A8634A	0050569A00831ED395D10D6F1D3A034A	0000000001		0000000000	Stapler - Plastic - Accommodates Full St	1710	1710_PG_01	IT	DEMO1		44121615				01	IKEA_LOCAL_TESTVIEW	44121615		28.11.2013	1,000	5,00	1	EA	5,00	0,00	0,00				AA2233			AWAITING APPROVAL			LUSER73	0000011546	0000011541		This is an urgent order, please delivery sooner if possible	Please hurry,
ACC	0050569A00831ED395D11ADBD3ACE34A	0050569A00831ED395D11ADBD3AB434A	0001	EL8	100.00	0000006111	CC8500		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D11ADBD3AA834A	0050569A00831ED395D11ADBD3A8634A	0001	EL8	100.00	0000006111	CC8500		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D11ADBD3AF434A	0050569A00831ED395D11ADBD3ADA34A	0001	EL8	100.00	0000006111	CC8500		RET16STO020				,,,,,,,
APP	0050569A00831ED395D10D6F1D3A034A	001	Financial Approval	ACTIVE	OPEN	OMGR25	26.11.2013 12:14:56		CET,,,,,,,
HEAD	0050569A00831ED395D1106AC0E4034A	0100004693	208 LUSER74 26.11.2013 208 hl, 4000	24,16	KRW	LUSER74	AWAITING APPROVAL	26.11.2013 11:50:08	LUSER74	26.11.2013 12:17:48	LUSER74		GMT,,,,,
ITEM	0050569A00831ED395D11AA4E055E34A	0050569A00831ED395D1106AC0E4034A	0000000001		0000000000	Steel Scissors - 8 inch Bent - Black Pla	1710	1710_PG_01	IT	DEMO1		44121618				01	IKEA_LOCAL_TESTVIEW	44121618		28.11.2013	1,000	2,00	1	EA	2,00	0,00	0,00				AA2222			AWAITING APPROVAL			LUSER74	0000011537	0000011535		Hello,This is an urgent order, please deliver asap	no hyvä
ACC	0050569A00831ED395D11AA4E058034A	0050569A00831ED395D11AA4E055E34A	0001	EL8	100.00	0000006111	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D1106AC0E4034A	001	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:17:50		CET,,,,,,,
HEAD	0050569A00831ED395D12F4BB1D2C34A	0100004694	208LUSER71 26.11.2013	0,12	KRW	LUSER71	AWAITING APPROVAL	26.11.2013 11:57:02	LUSER71	26.11.2013 11:57:02	LUSER71		GMT,,,,,,
ITEM	0050569A00831ED395D13D054800A34A	0050569A00831ED395D12F4BB1D2C34A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER71	0000011546	0000011547			,,
ACC	0050569A00831ED395D13D054802C34A	0050569A00831ED395D13D054800A34A	0001	EL8	100.00	0000005161	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D12F4BB1D2C34A	001	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:01:13		CET,,,,,,,
HEAD	0050569A00831ED395D12F4BB1DA434A	0100004695	208LUSER73 26.11.2013 11:57	0,24	KRW	LUSER73	AWAITING APPROVAL	26.11.2013 11:57:05	LUSER73	26.11.2013 11:57:05	LUSER73		GMT,,,,,,
ITEM	0050569A00831ED395D1407F2D0D034A	0050569A00831ED395D12F4BB1DA434A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER73	0000011546	0000011541			,,
ITEM	0050569A00831ED395D147DC51BC434A	0050569A00831ED395D12F4BB1DA434A	0000000002		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER73	0000011546	0000011541			,,
ACC	0050569A00831ED395D147DC51BE034A	0050569A00831ED395D147DC51BC434A	0001	EL8	100.00	0000005161	CC8500		RET16STO020				,,,,,,,
ACC	0050569A00831ED395D1407F2D0F234A	0050569A00831ED395D1407F2D0D034A	0001	EL8	100.00	0000005161	CC8500		RET16STO020				,,,,,,,
APP	0050569A00831ED395D12F4BB1DA434A	001	Financial Approval	ACTIVE	OPEN	OMGR25	26.11.2013 12:02:57		CET,,,,,,,
HEAD	0050569A00831ED395D12F4BB1E2434A	0100004696	208_Sami_P_LUSER72 26.11.2013 11:57	0,12	KRW	LUSER72	AWAITING APPROVAL	26.11.2013 11:57:10	LUSER72	26.11.2013 11:57:10	LUSER72		GMT,,,,,,
ITEM	0050569A00831ED395D13F9187D4834A	0050569A00831ED395D12F4BB1E2434A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER72	0000011546	0000011521			,,
ACC	0050569A00831ED395D13F9187D6A34A	0050569A00831ED395D13F9187D4834A	0001	EL8	100.00	0000005161	CC0001		RET16STO021				,,,,,,,
APP	0050569A00831ED395D12F4BB1E2434A	001	Financial Approval	ACTIVE	OPEN	OMGR27	26.11.2013 12:01:17		CET,,,,,,,
HEAD	0050569A00831ED395D130F0AFEE834A	0100004697	LUSER74 26.11.2013 11:57 208 HL	0,12	KRW	LUSER74	AWAITING APPROVAL	26.11.2013 11:57:25	LUSER74	26.11.2013 11:57:25	LUSER74		GMT,,,,,,
ITEM	0050569A00831ED395D13E8A160E834A	0050569A00831ED395D130F0AFEE834A	0000000001		0000000000	CLEANING EXPERT INC- Freetext product -	1710	1710_PG_01	IT	DEMO7		76110000				01	IKEA_LOCAL_TESTVIEW	76110000		28.11.2013	1,000	0,01	1	TAG	0,01	0,00	0,00				DD1133			AWAITING APPROVAL			LUSER74	0000011537	0000011535			,,
ACC	0050569A00831ED395D13E8A1610A34A	0050569A00831ED395D13E8A160E834A	0001	EL8	100.00	0000005161	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D130F0AFEE834A	001	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:01:41		CET,,,,,,,
HEAD	0050569A00831ED395D1499DD945A34A	0100004698	LUSER74 26.11.2013 12:02, 208 HL	1.208,00	KRW	LUSER74	AWAITING APPROVAL	26.11.2013 12:02:59	LUSER74	26.11.2013 12:02:59	LUSER74		GMT,,,,,
ITEM	0050569A00831ED395D16774D4C7C34A	0050569A00831ED395D1499DD945A34A	0000000001		0000000000	Hire person	1710	1710_PG_01	IT	IKEAEMAIL		80111701				01	IKEA_LOCAL_TESTVIEW	80111701		03.12.2013	1,000	100,00	1	STD	100,00	0,00	0,00							AWAITING APPROVAL			LUSER74	0000011537	0000011535		sgthsrth	,,
ACC	0050569A00831ED395D16774D4C9E34A	0050569A00831ED395D16774D4C7C34A	0001	EL8	100.00	0000007691	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D1499DD945A34A	001	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:10:37		CET,,,,,,,
HEAD	0050569A00831ED395D14A8D5691034A	0100004699	LUSER72 26.11.2013 12:03	120,80	KRW	LUSER72	AWAITING APPROVAL	26.11.2013 12:03:08	LUSER72	26.11.2013 12:03:08	LUSER72		GMT,,,,,,
ITEM	0050569A00831ED395D1684A2180034A	0050569A00831ED395D14A8D5691034A	0000000001		0000000000	Worker	1710	1710_PG_01	IT	IKEAEMAIL		80111701				01	IKEA_LOCAL_TESTVIEW	80111701		04.12.2013	1,000	10,00	1	STD	10,00	0,00	0,00							AWAITING APPROVAL			LUSER72	0000011546	0000011521		Hard working badd ass customer server	,,
ACC	0050569A00831ED395D1684A2182234A	0050569A00831ED395D1684A2180034A	0001	EL8	100.00	0000007691	CC0001		RET16STO021				,,,,,,,
APP	0050569A00831ED395D14A8D5691034A	001	Financial Approval	ACTIVE	OPEN	OMGR27	26.11.2013 12:10:15		CET,,,,,,,
HEAD	0050569A00831ED395D14A8D5698034A	0100004701	208LUSER73 26.11.2013 12:03	6.040,00	KRW	LUSER73	AWAITING APPROVAL	26.11.2013 12:03:10	LUSER73	26.11.2013 12:03:10	LUSER73		GMT,,,,,,
ITEM	0050569A00831ED395D1617B7298234A	0050569A00831ED395D14A8D5698034A	0000000001		0000000000	Person for the Småland	1710	1710_PG_01	IT	IKEAEMAIL		80111701				01	IKEA_LOCAL_TESTVIEW	80111701		03.12.2013	1,000	500,00	1	STD	500,00	0,00	0,00							AWAITING APPROVAL			LUSER73	0000011546	0000011541		Person for the Småland	,,
ACC	0050569A00831ED395D1617B729A434A	0050569A00831ED395D1617B7298234A	0001	EL8	100.00	0000007691	CC8500		RET16STO020				,,,,,,,
APP	0050569A00831ED395D14A8D5698034A	001	Financial Approval	ACTIVE	OPEN	OMGR25	26.11.2013 12:09:07		CET,,,,,,,
HEAD	0050569A00831ED395D14AAEA4C0A34A	0100004702	208LUSER71 26.11.2013	362,40	KRW	LUSER71	AWAITING APPROVAL	26.11.2013 12:03:19	LUSER71	26.11.2013 12:03:19	LUSER71		GMT,,,,,,
ITEM	0050569A00831ED395D15F1DC445234A	0050569A00831ED395D14AAEA4C0A34A	0000000001		0000000000	co-worker	1710	1710_PG_01	IT	IKEAEMAIL		80111701				01	IKEA_LOCAL_TESTVIEW	80111701		04.12.2013	1,000	30,00	1	STD	30,00	0,00	0,00							AWAITING APPROVAL			LUSER71	0000011546	0000011547		Free text	,,
ACC	0050569A00831ED395D15F1DC447434A	0050569A00831ED395D15F1DC445234A	0001	EL8	100.00	0000007691	CC0002		RET16STO020				,,,,,,,
APP	0050569A00831ED395D14AAEA4C0A34A	001	Financial Approval	ACTIVE	OPEN	OMGR12	26.11.2013 12:08:18		CET,,,,,,,
HEAD	0050569A00831ED395D1682BB673634A	0100004703	LUSER70 26.11.2013 12:09	120,80	KRW	LUSER70	AWAITING APPROVAL	26.11.2013 12:09:55	LUSER70	26.11.2013 12:15:41	LUSER70		GMT,,,,,,
ITEM	0050569A00831ED395D1738EB256E34A	0050569A00831ED395D1682BB673634A	0000000001		0000000000	henri	1710	1710_PG_01	IT	IKEAEMAIL		93141811				01	IKEA_LOCAL_TESTVIEW	93141811		10.12.2013	1,000	10,00	1	TAG	10,00	0,00	0,00							AWAITING APPROVAL			LUSER70	0000011546	0000011543		Free text	ok,,
ACC	0050569A00831ED395D1738EB259034A	0050569A00831ED395D1738EB256E34A	0001	EL8	100.00	0000007699	CC0016		RET16STO020				,,,,,,,
APP	0050569A00831ED395D1682BB673634A	999	Requestor Approval	COMPLETED	APPROVED	LUSER70	26.11.2013 12:15:21	26.11.2013 12:16:08	CET,,,,,,,
APP	0050569A00831ED395D1682BB673634A	002	Financial Approval	ACTIVE	OPEN	OMGR26	26.11.2013 12:16:10		CET,,,,,,,
APP	0050569A00831ED395D1682BB673634A	001	Financial Approval	ACTIVE					,,,,,,,
HEAD	0050569A00831ED396E95D34B09B634A	0100004720	INTF3 02.12.2013 13:11	0,00	KRW	INTF3	DELETED	02.12.2013 13:11:46	INTF3	10.11.2014 16:18:59	INTF3		GMT,,,,,,
ITEM	0050569A00831ED396E9666AED50C34A	0050569A00831ED396E95D34B09B634A	0000000009	2000010892	0000000009	Staples for Desktop/Handheld Staplers 50	1720	1720_PG	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		04.12.2013	100,000	0,01	1	PAK	0,01	0,00	0,00		X		AA2244-M			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED4E634A	0050569A00831ED396E95D34B09B634A	0000000008	2000010892	0000000008	Stapler - Plastic - Accommodates Full St	1720	1720_PG	IT	DEMO1		44121615				01	IKEA_LOCAL_TESTVIEW	44121615		04.12.2013	100,000	5,00	1	EA	5,00	0,00	0,00		X		AA2233			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED4C034A	0050569A00831ED396E95D34B09B634A	0000000007	2000010892	0000000007	OFFICE INC - Freetext product - Office s	1720	1720_PG	IT	DEMO1		44120000				01	IKEA_LOCAL_TESTVIEW	44120000		04.12.2013	10,000	0,01	1	EA	0,01	0,00	0,00		X		EX1			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED49A34A	0050569A00831ED396E95D34B09B634A	0000000006	2000010892	0000000006	Staples for Desktop/Handheld Staplers 50	1720	1720_PG	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		04.12.2013	70,000	0,01	1	PAK	0,01	0,00	0,00		X		AA2244-M			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED47434A	0050569A00831ED396E95D34B09B634A	0000000005	2000010892	0000000005	Staples for Desktop/Handheld Staplers 50	1720	1720_PG	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		04.12.2013	60,000	2,00	1	PAK	2,00	0,00	0,00		X		AA2244-O			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED44E34A	0050569A00831ED396E95D34B09B634A	0000000004	2000010892	0000000004	Staple Remover - Claw Style	1720	1720_PG	IT	DEMO1		44121613				01	IKEA_LOCAL_TESTVIEW	44121613		04.12.2013	50,000	2,00	1	EA	2,00	0,00	0,00		X		PLAIN			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED42834A	0050569A00831ED396E95D34B09B634A	0000000003	2000010892	0000000003	Staples for Desktop/Handheld Staplers 50	1720	1720_PG	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		04.12.2013	100,000	0,01	1	PAK	0,01	0,00	0,00		X		AA2244-M			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED40234A	0050569A00831ED396E95D34B09B634A	0000000002	2000010892	0000000002	Staples for Desktop/Handheld Staplers 50	1720	1720_PG	IT	DEMO1		44122107				01	IKEA_LOCAL_TESTVIEW	44122107		04.12.2013	100,000	2,00	1	PAK	2,00	0,00	0,00		X		AA2244-O			DELETED			INTF3	0000011546	0000011547			,,
ITEM	0050569A00831ED396E9666AED3D434A	0050569A00831ED396E95D34B09B634A	0000000001	2000010892	0000000001	Staple Remover - Claw Style	1720	1720_PG	IT	DEMO1		44121613				01	IKEA_LOCAL_TESTVIEW	44121613		04.12.2013	100,000	2,00	1	EA	2,00	0,00	0,00		X		PLAIN			DELETED			INTF3	0000011546	0000011547			,,
ACC	0050569A00831ED396E9666AED52634A	0050569A00831ED396E9666AED50C34A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED50034A	0050569A00831ED396E9666AED4E634A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED4DA34A	0050569A00831ED396E9666AED4C034A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED4B434A	0050569A00831ED396E9666AED49A34A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED48E34A	0050569A00831ED396E9666AED47434A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED41C34A	0050569A00831ED396E9666AED40234A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED3F634A	0050569A00831ED396E9666AED3D434A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED46834A	0050569A00831ED396E9666AED44E34A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
ACC	0050569A00831ED396E9666AED44234A	0050569A00831ED396E9666AED42834A	0001	EL8	100.00	0000001181	CC3100		RET22SO012				,,,,,,,
APP	0050569A00831ED396E95D34B09B634A	001	Financial Approval	ABORTED	OPEN		02.12.2013 13:19:26		CET,,,,,,,
HEAD	0050569A00831ED3989891405DA4C34A	0100004744	422LUSER50 09.12.2013 kynät	3.768,96	KRW	LUSER50	APPROVED	09.12.2013 12:25:03	LUSER50	09.04.2014 09:10:39	IBXRT	09.04.2014 09:10:39	GMT,,,,,,
ITEM	0050569A00831ED398989E7FE9EF834A	0050569A00831ED3989891405DA4C34A	0000000001	2000010996	0000000001	Pen-Style Highlighters - 12 pack	1710	1710_PG_01	IT	DEMO1		44121716				01	IKEA_LOCAL_TESTVIEW	44121716		11.04.2014	48,000	4,00	1	PAK	4,00	0,00	0,00		X		AA1177			APPROVED			LUSER50	0000011546	0000011542		bvnvbncbvnvb	,,
ITEM	0050569A00831ED398989E7FE9F2634A	0050569A00831ED3989891405DA4C34A	0000000002	2000010996	0000000002	Ballpoint Pen - Medium Point - 1.0mm - B	1710	1710_PG_01	IT	DEMO1		44121704				01	IKEA_LOCAL_TESTVIEW	44121704		11.04.2014	24,000	5,00	1	PAK	5,00	0,00	0,00		X		AA1188			APPROVED			LUSER50	0000011546	0000011542			,,
ACC	0050569A00831ED398989E7FE9F1A34A	0050569A00831ED398989E7FE9EF834A	0001	EL8	100.00	0000006111	CC0001		RET16STO020				,,,,,,,
ACC	0050569A00831ED398989E7FE9F4034A	0050569A00831ED398989E7FE9F2634A	0001	EL8	100.00	0000006111	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED3989891405DA4C34A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	09.12.2013 12:45:47	09.04.2014 09:10:22	CET,,,,,,,
HEAD	0050569A00831ED39898F1BF3244434A	0100004747	422LUSER50 09.12.2013 pesuaine	25.972,00	KRW	LUSER50	APPROVED	09.12.2013 12:46:38	LUSER50	09.04.2014 09:10:50	IBXRT	09.04.2014 09:10:50	GMT,,,,,,
ITEM	0050569A00831ED3989907AA8F2DE34A	0050569A00831ED39898F1BF3244434A	0000000001	2000010997	0000000001	Kehäkukan tuoksuinen pesusuihke	1710	1710_PG_01	IT	DEMO5		76111501				01	IKEA_LOCAL_TESTVIEW	76111501		14.04.2014	5,000	430,00	1	PAL	430,00	0,00	0,00		X		CL568			APPROVED			LUSER50	0000011546	0000011542		Puhdistussuihke joka tuoksuu kehäkukilta	,,
ACC	0050569A00831ED3989907AA8F30034A	0050569A00831ED3989907AA8F2DE34A	0001	EL8	100.00	0000007382	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED39898F1BF3244434A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	09.12.2013 12:53:33	09.04.2014 09:10:24	CET,,,,,,,
HEAD	0050569A00831ED39899575D5698E34A	0100004753	LUSER50 09.12.2013 13:09	7.248,00	KRW	LUSER50	APPROVED	09.12.2013 13:09:22	LUSER50	09.04.2014 09:10:32	IBXRT	09.04.2014 09:10:32	GMT,,,,,,
ITEM	0050569A00831ED398995B76D59A634A	0050569A00831ED39899575D5698E34A	0000000001	2000010994	0000000001	Staple Remover - Claw Style	1710	1710_PG_01	IT	DEMO1		44121613				01	IKEA_LOCAL_TESTVIEW	44121613		11.04.2014	300,000	2,00	1	EA	2,00	0,00	0,00		X		PLAIN			APPROVED			LUSER50	0000011546	0000011542			,,
ACC	0050569A00831ED398995B76D59C834A	0050569A00831ED398995B76D59A634A	0001	EL8	100.00	0000001623	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED39899575D5698E34A	001	Financial Approval	COMPLETED	APPROVED	IBXRT	09.12.2013 13:11:37	09.04.2014 09:10:24	CET,,,,,,,
HEAD	0050569A00831ED398B1B6F9391D234A	0100004761	IBXSAS 10.12.2013 12:25	906,00	KRW	IBXSAS	APPROVED	10.12.2013 12:25:11	IBXSAS	10.12.2013 12:56:47	OMGR11	10.12.2013 12:56:47	GMT,,,,,,
ITEM	0050569A00831ED398B1C0A15D61C34A	0050569A00831ED398B1B6F9391D234A	0000000001	2000010893	0000000001	Façade Banner Mesh 350g/sqm	1710	1710_PG_01	IT	ISV00031		55121706				01	IKEA_1400_DE	55121706		08.01.2014	10,000	7,50	1	M2	7,50	0,00	0,00		X		A55121706-1	A55121706-1		APPROVED			IBXSAS	0000059565	0000011531			,,
ACC	0050569A00831ED398B1C0A15D63E34A	0050569A00831ED398B1C0A15D61C34A	0001	EL8	100.00	0000005954	CC0001		RET16STO020				,,,,,,,
APP	0050569A00831ED398B1B6F9391D234A	001	Financial Approval	COMPLETED	APPROVED	OMGR11	10.12.2013 12:39:13	10.12.2013 12:56:44	CET,,,,,,,
HEAD	0050569A00831ED398C8A7D40B87E34A	0100004764	LUSER20 11.12.2013 10:18	7.248,00	KRW	LUSER20	AWAITING APPROVAL	11.12.2013 10:18:56	LUSER20	11.12.2013 10:18:56	LUSER20		GMT,,,,,,
ITEM	0050569A00831ED398C8AC8F8FEE834A	0050569A00831ED398C8A7D40B87E34A	0000000001		0000000000	Princess cake - 10, 15 or 20 servings	1710	1710_PG_01	IT	DEMO12		50182001				01	IKEA_LOCAL_TESTVIEW	50182001		12.12.2013	20,000	30,00	1	EA	30,00	0,00	0,00				CAKE1			AWAITING APPROVAL			LUSER20	0000011539	0000011543			,
ACC	0050569A00831ED398C8AC8F8FF0A34A	0050569A00831ED398C8AC8F8FEE834A	0001	EL8	100.00	0000004011	CC0002		RET16STO021				,,,,,,,
